id,book,volume,chapter,question_no,sgf_content
6408,高级篇,下,4.布 局/5.综合问题,综合问题15,"(;AB[cn][bb][cb][cc][dd][ec][ed][ee][bp][bq][cq][dq][fq][qp][oq][pd][cf]
AP[MultiGo:4.4.4]
AW[fe][ch][bo][co][cp][dp][ep][cl][dc][bc][cd][ce][de][df][ef][qj]
C[第15题：
      黑1或白1的局面，请走出最佳的下一手。]CA[UTF-8]LB[fq:1]
MULTIGOGM[1]SZ[19];C[RIGHT：]KEY[]W[go])
"
6409,高级篇,下,4.布 局/5.综合问题,综合问题16,"(;AB[pj][pp][qn][do][cp][cq][ck][ek][fc][pd][md]AP[MultiGo:4.4.4]
AW[dd][dc][jd][nq][kp][cr][dq][er][fp][ci][df]
C[第16题：
      黑1或白1的局面，请走出最佳的下一手。]CA[UTF-8]LB[dc:1]
MULTIGOGM[1]SZ[19](;B[hc]C[RIGHT：
      互为一间跳的急所。]KEY[])(;B[hd]
C[RIGHT：
      互为一间跳的急所。]KEY[]))
"
6410,高级篇,下,4.布 局/1.急所（安定）优先于大场,急所（安定）优先于大场1,"(;AB[qm][dp][cn][qd][oc][qj]AP[MultiGo:4.4.4]AW[dd][jc][po][pq][gp][cf]
C[第1题：
      黑先，白1的局面，考虑棋的安定，在A、B、C中选择最佳下一手。]
CA[UTF-8]LB[cf:1][ck:A][lc:B][jp:C]MULTIGOGM[1]SZ[19];B[jp]C[RIGHT：]KEY[])
"
6411,高级篇,下,4.布 局/1.急所（安定）优先于大场,急所（安定）优先于大场2,"(;AB[pd][ck][cn][bp][np][op][pq][ql][qk][pk][ok][dd]AP[MultiGo:4.4.4]
AW[dp][fp][kq][nq][mq][qo][qm][pl][ol][nl]
C[第2题：
      黑先，白1的局面，考虑棋的安定，在A、B、C中选择最佳下一手。]
CA[UTF-8]LB[mq:1][fc:A][pf:B][qp:C]MULTIGOGM[1]SZ[19];B[qp]C[RIGHT：]KEY[])
"
6412,高级篇,下,4.布 局/1.急所（安定）优先于大场,急所（安定）优先于大场3,"(;AB[fq][ce][fd][gd][gc][fb][qd][cp]AP[MultiGo:4.4.4]
AW[ci][df][ed][dc][ec][fc][oc][pp]
C[第3题：
      黑先，白1的局面，考虑棋的安定，在A、B、C中选择最佳下一手。]
CA[UTF-8]LB[df:1][ck:A][kc:B][nq:C]MULTIGOGM[1]SZ[19];B[kc]C[RIGHT：]KEY[])
"
6413,高级篇,下,4.布 局/1.急所（安定）优先于大场,急所（安定）优先于大场4,"(;AB[eq][kp][pd][dc][ed][cp]AP[MultiGo:4.4.4]AW[pq][qn][ce][ef][gc][ck]
C[第4题：
      黑先，白1的局面，考虑棋的安定，在A、B、C中选择最佳下一手。]
CA[UTF-8]LB[ef:1][cd:A][jc:B][cm:C]MULTIGOGM[1]SZ[19];B[cd]C[RIGHT：]KEY[])
"
6414,高级篇,下,4.布 局/1.急所（安定）优先于大场,急所（安定）优先于大场5,"(;AB[dq][fp][ck][qd][oc][qj][pn][cp]AP[MultiGo:4.4.4]
AW[do][co][el][dc][ce][jd][qq][nq]
C[第5题：
      黑先，白1的局面，考虑棋的安定走出最佳下一手。]CA[UTF-8]
LB[el:1]MULTIGOGM[1]SZ[19];B[ch]C[RIGHT：]KEY[])
"
6415,高级篇,下,4.布 局/1.急所（安定）优先于大场,急所（安定）优先于大场6,"(;AB[cn][qo][ql][qd][pe][hc][ce][dp]AP[MultiGo:4.4.4]
AW[fq][iq][pq][op][oc][de][cd][dc][dh]
C[第6题：
      黑先，白1的局面，考虑棋的安定走出最佳下一手。]CA[UTF-8]
LB[cd:1]MULTIGOGM[1]SZ[19];B[kc]C[RIGHT：]KEY[])
"
6416,高级篇,下,4.布 局/1.急所（安定）优先于大场,急所（安定）优先于大场7,"(;AB[qd][pe][pq][op][no][io][iq][cp]AP[MultiGo:4.4.4]
AW[dc][oc][qj][qo][pm][mq][kq][ko]
C[第7题：
      黑先，白1的局面，考虑棋的安定走出最佳下一手。]CA[UTF-8]
LB[ko:1]MULTIGOGM[1]SZ[19];B[qp]C[RIGHT：]KEY[])
"
6417,高级篇,下,4.布 局/1.急所（安定）优先于大场,急所（安定）优先于大场8,"(;AB[oc][bc][fe][ce][dd][cn][dn][ck][ek][qd][ed][cc][qg][pq][nq][qp][qo][gk]
AP[MultiGo:4.4.4]
AW[ei][gi][cg][cb][dc][ec][fd][gd][hc][dp][qj][co][fp][iq][ci][po][pn][qn]
C[第8题：
      黑先，白1的局面，考虑棋的安定走出最佳下一手。]CA[UTF-8]
LB[cg:1]MULTIGOGM[1]SZ[19];B[bb]C[RIGHT：]KEY[])
"
6418,高级篇,下,4.布 局/3.对方的好点即时我方的好点,对方的好点即时我方的好点1,"(;AB[cm][bc][cc][ce][dd][fn][pp][mq][do][cn][lc][oc][qd][qh][qq]
AP[MultiGo:4.4.4]
AW[cb][dc][ec][gc][jc][qj][qm][co][gp][rp][jq][dq][bn][bm][cp][di]
C[第1题：敌之要点我之要点
      黑先，白1的局面，请黑棋抢占双方的好点。]
CA[UTF-8]LB[cp:1]MULTIGOGM[1]SZ[19];B[ck]C[RIGHT：]KEY[])
"
6419,高级篇,下,4.布 局/3.对方的好点即时我方的好点,对方的好点即时我方的好点2,"(;AB[kn][lp][pq][qk][pd][jd][km]AP[MultiGo:4.4.4]AW[dd][dj][dp][jq][jo][jn][jm]
C[第2题：敌之要点我之要点
      黑先，白1的局面，请黑棋抢占双方的好点。]
CA[UTF-8]LB[jm:1]MULTIGOGM[1]SZ[19];B[kl]C[RIGHT：]KEY[])
"
6420,高级篇,下,4.布 局/3.对方的好点即时我方的好点,对方的好点即时我方的好点3,"(;AB[ke][ne][qd][qe][qg][pp][kc]AP[MultiGo:4.4.4]AW[dp][dd][ic][oc][pd][pe][pf]
C[第3题：敌之要点我之要点
      黑先，白1的局面，请黑棋抢占双方的好点。]
CA[UTF-8]LB[pd:1]MULTIGOGM[1]SZ[19];B[qc]C[RIGHT：]KEY[])
"
6421,高级篇,下,4.布 局/3.对方的好点即时我方的好点,对方的好点即时我方的好点4,"(;AB[bc][ce][df][pd][qp][oq][dn]AP[MultiGo:4.4.4]AW[cq][dc][fd][jc][dh][qj][fq]
C[第4题：敌之要点我之要点
      黑先，白1的局面，请黑棋抢占双方的好点。]
CA[UTF-8]LB[fq:1]MULTIGOGM[1]SZ[19];B[dk]C[RIGHT：]KEY[])
"
6422,高级篇,下,4.布 局/3.对方的好点即时我方的好点,对方的好点即时我方的好点5,"(;AB[pc][cd][cf][ch][bc][bb][gd][he][jd][kd][ld][qe]AP[MultiGo:4.4.4]
AW[dp][pp][cc][dc][ed][ef][eh][lc][kc][jc][ic][gb]
C[第5题：敌之要点我之要点
      黑先，白1的局面，请黑棋抢占双方的好点。]
CA[UTF-8]LB[lc:1]MULTIGOGM[1]SZ[19];B[md]C[RIGHT：]KEY[])
"
6423,高级篇,下,4.布 局/3.对方的好点即时我方的好点,对方的好点即时我方的好点6,"(;AB[pd][pq][qo][po][oo][fq][jp][ic]AP[MultiGo:4.4.4]
AW[dp][cn][dc][ce][qi][qn][pn][on]
C[第6题：敌之要点我之要点
      黑先，白1的局面，请黑棋抢占双方的好点。]
CA[UTF-8]LB[qi:1]MULTIGOGM[1]SZ[19];B[nn]C[RIGHT：]KEY[])
"
6424,高级篇,下,4.布 局/3.对方的好点即时我方的好点,对方的好点即时我方的好点7,"(;AB[pq][qn][qd][od][oc][fd]AP[MultiGo:4.4.4]AW[cd][df][dp][nc][nd][ne]
C[第7题：敌之要点我之要点
      黑先，白1的局面，请黑棋抢占双方的好点。]
CA[UTF-8]LB[ne:1]MULTIGOGM[1]SZ[19];B[jc]C[RIGHT：]KEY[])
"
6425,高级篇,下,4.布 局/3.对方的好点即时我方的好点,对方的好点即时我方的好点8,"(;AB[ce][cg][ch][ci][cj][qd][oc][dq]AP[MultiGo:4.4.4]
AW[dc][ed][df][dh][di][dj][dk][pp]
C[第8题：敌之要点我之要点
      黑先，白1的局面，请黑棋抢占双方的好点。]
CA[UTF-8]LB[dk:1]MULTIGOGM[1]SZ[19];B[jc]C[RIGHT：]KEY[])
"
6426,高级篇,下,4.布 局/4.互为一间之处是急所,互为一间之处是急所1,"(;AB[cm][kq][nq][pq][qp][qo][pd][qc][nc][ic][fc][db][cj]AP[MultiGo:4.4.4]
AW[cc][dd][cf][dp][co][fq][iq][po][qn][pm][qi][qf][rd]
C[第1题：互为一间的急所
      黑先，白1的局面，观察一间跳之处的急所并走出下一手。]
CA[UTF-8]LB[co:1]MULTIGOGM[1]SZ[19];B[ch]C[RIGHT：]KEY[])
"
6427,高级篇,下,4.布 局/4.互为一间之处是急所,互为一间之处是急所2,"(;AB[ip][cr][dr][cq][cp][cn][bn][iq][hr][lq][qd][qf][pc][oc][ec][cd][fq]
AP[MultiGo:4.4.4]
AW[hq][hp][ho][io][cm][em][pp][do][dp][dq][eq][nc][od][md][ic][er][gr]
C[第2题：互为一间的急所
      黑先，白1的局面，观察一间跳之处的急所并走出下一手。]
CA[UTF-8]LB[gr:1]MULTIGOGM[1]SZ[19];B[nq]C[RIGHT：]KEY[])
"
6428,高级篇,下,4.布 局/4.互为一间之处是急所,互为一间之处是急所3,"(;AB[cf][dg][ck][ek][pp][pr][qn][qk][qd][oe][oc][jc][de]AP[MultiGo:4.4.4]
AW[dc][fc][cd][ce][cm][cp][eq][jp][qi][oh][qf][nq][no]
C[第3题：互为一间的急所
      黑先，白1的局面，观察一间跳之处的急所并走出下一手。]
CA[UTF-8]LB[jp:1]MULTIGOGM[1]SZ[19];B[em]C[RIGHT：]KEY[])
"
6429,高级篇,下,4.布 局/4.互为一间之处是急所,互为一间之处是急所4,"(;AB[kc][qd][pq][qn][fc]AP[MultiGo:4.4.4]AW[dp][dd][cf][qh][qk]
C[第4题：互为一间的急所
      黑先，白1的局面，观察一间跳之处的急所并走出下一手。]
CA[UTF-8]LB[qh:1]MULTIGOGM[1]SZ[19];B[qf]C[RIGHT：]KEY[])
"
6430,高级篇,下,4.布 局/4.互为一间之处是急所,互为一间之处是急所5,"(;AB[qd][rd][qe][ql][pp][nq][dr][fq][fo][db][fc][hd][kc][md][pf]
AP[MultiGo:4.4.4]AW[cq][dp][dn][dk][dh][cf][dd][cc][re][sf][qf][jp][qg][rg][qj]
C[第5题：互为一间的急所
      黑先，白1的局面，观察一间跳之处的急所并走出下一手。]
CA[UTF-8]LB[cq:1]MULTIGOGM[1]SZ[19];B[hq]C[RIGHT：]KEY[])
"
6431,高级篇,下,4.布 局/4.互为一间之处是急所,互为一间之处是急所6,"(;AB[oc][kp][kq][np][pp][pq][pl][ok][mk][qd]AP[MultiGo:4.4.4]
AW[dd][dp][qq][qp][qo][pn][nn][lo][qj][ph]
C[第6题：互为一间的急所
      黑先，白1的局面，观察一间跳之处的急所并走出下一手。]
CA[UTF-8]LB[qp:1]MULTIGOGM[1]SZ[19];B[qf]C[RIGHT：]KEY[])
"
6432,高级篇,下,4.布 局/4.互为一间之处是急所,互为一间之处是急所7,"(;AB[cm][ce][jc][pd][qf][iq][io][cp]AP[MultiGo:4.4.4]
AW[en][eq][ed][dc][pj][pq][qn][kq]
C[第7题：互为一间的急所
      黑先，白1的局面，观察一间跳之处的急所并走出下一手。]
CA[UTF-8]LB[qn:1]MULTIGOGM[1]SZ[19];B[ko]C[RIGHT：]KEY[])
"
6433,高级篇,下,4.布 局/4.互为一间之处是急所,互为一间之处是急所8,"(;AB[dn][ck][ek][ce][ed][fd][gd][pd][pp][cn]AP[MultiGo:4.4.4]
AW[dp][fp][co][ci][ei][gi][dc][ec][fc][hc]
C[第8题：互为一间的急所
      黑先，白1的局面，观察一间跳之处的急所并走出下一手。]
CA[UTF-8]LB[gi:1]MULTIGOGM[1]SZ[19];B[cg]C[RIGHT：]KEY[])
"
6434,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋01,"(;AB[bp][eq][fq][fr][gp][hq][dp][cp]AP[MultiGo:4.4.4]
AW[bs][ds][er][dq][cq][bq][ep][fp][fn]
C[第1题：靠单
      黑先，白1的局面，请找出攻击白棋的急所。]CA[UTF-8]LB[fn:1]
MULTIGOGM[1]SZ[19];B[en]C[RIGHT：]KEY[])
"
6435,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋02,"(;AB[dm][cn][co][el][fl][dp][dq][dr][cr][bm][cm]AP[MultiGo:4.4.4]
AW[bs][br][cq][cp][bo][bn][em][fn][dn][do][iq]
C[第2题：靠单
      黑先，白1的局面，请找出攻击白棋的急所。]CA[UTF-8]LB[fn:1]
MULTIGOGM[1]SZ[19];B[fo]C[RIGHT：]KEY[])
"
6436,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋03,"(;AB[dp][do][cn][cm][cl][dl][fk][fq][fp]AP[MultiGo:4.4.4]
AW[cq][dq][eq][co][bo][dn][dm][fm][hm]
C[第3题：靠单
      黑先，白1的局面，请找出攻击白棋的急所。]CA[UTF-8]LB[hm:1]
MULTIGOGM[1]SZ[19];B[fn]C[RIGHT：]KEY[])
"
6437,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋04,"(;AB[dp][ep][fp][er][go][gn][cp][co]AP[MultiGo:4.4.4]
AW[do][eo][fo][dm][gp][hp][io][gr]
C[第4题：靠单
      黑先，白1的局面，请找出攻击白棋的急所。]CA[UTF-8]LB[io:1]
MULTIGOGM[1]SZ[19];B[em]C[RIGHT：]KEY[])
"
6438,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋05,"(;AB[cq][cp][bp][bo][do][hj][cr][dr]AP[MultiGo:4.4.4]
AW[co][cn][bn][dp][dq][er][fq]
C[第5题：靠单
      黑先，白1的局面，请找出攻击白棋的急所。]CA[UTF-8]LB[fq:1]
MULTIGOGM[1]SZ[19];B[fp]C[RIGHT：]KEY[])
"
6439,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋06,"(;AB[cp][co][bp][er][fr][gq][hr][dq][cq]AP[MultiGo:4.4.4]
AW[bs][bq][ar][cr][dr][eq][fq][dp][fo]
C[第6题：靠单
      黑先，白1的局面，请找出攻击白棋的急所。]CA[UTF-8]LB[fo:1]
MULTIGOGM[1]SZ[19];B[eo]C[RIGHT：]KEY[])
"
6440,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋07,"(;AB[dr][dq][fq][hq][cm][cr]AP[MultiGo:4.4.4]AW[br][cq][cp][do][ep][go]
C[第1题：点虎口
      黑先，白1的局面，请找出攻击白棋的急所。]CA[UTF-8]
LB[go:1]MULTIGOGM[1]SZ[19];B[en]C[RIGHT：]KEY[])
"
6441,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋08,"(;AB[cp][co][cm][io][iq][cq]AP[MultiGo:4.4.4]AW[dn][dp][eq][fn]
C[第2题：点虎口
      黑先，白1的局面，请找出攻击白棋的急所。]CA[UTF-8]
LB[fn:1]MULTIGOGM[1]SZ[19];B[fp]C[RIGHT：]KEY[])
"
6442,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋09,"(;AB[cr][dq][eq][gr][cm][dm][br]AP[MultiGo:4.4.4]AW[gp][ep][do][cn][bq]
C[第9题：点虎口
      黑先，白1的局面，请找出攻击白棋的急所。]CA[UTF-8]
LB[gp:1]MULTIGOGM[1]SZ[19];B[en]C[RIGHT：]KEY[])
"
6443,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋10,"(;AB[dq][fr][gq][hq][dk][cq]AP[MultiGo:4.4.4]AW[dp][co][fo][fq]
C[第10题：点虎口
      黑先，白1的局面，请找出攻击白棋的急所。]CA[UTF-8]
LB[fo:1]MULTIGOGM[1]SZ[19];B[dn]C[RIGHT：]KEY[])
"
6444,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋11,"(;AB[dq][eq][gq][cl][dl][cq]AP[MultiGo:4.4.4]AW[ep][fo][ho][co][cm]
C[第11题：点虎口
      黑先，白1的局面，请找出攻击白棋的急所。]CA[UTF-8]
LB[ho:1]MULTIGOGM[1]SZ[19];B[en]C[RIGHT：]KEY[])
"
6445,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋12,"(;AB[bq][cp][co][bm][dq][fr][gq][iq][br]AP[MultiGo:4.4.4]
AW[cr][er][eq][ep][do][dm]
C[第12题：点虎口
      黑先，白1的局面，请找出攻击白棋的急所。]CA[UTF-8]
LB[dm:1]MULTIGOGM[1]SZ[19];B[fo]C[RIGHT：]KEY[])
"
6446,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋13,"(;AB[eq][fq][fn][en][dm][cm][bm][el][fl][bq][cq][dq]AP[MultiGo:4.4.4]
AW[cp][dp][ep][fo][dn][cn][em][hm][hn][ho][hp][hq]
C[第13题：一间跳的分断
      黑先，白1的局面，请找出攻击白棋的次序。]CA[UTF-8]
LB[dp:1]MULTIGOGM[1]SZ[19];B[go];W[gp];B[fp]C[RIGHT：]KEY[])
"
6447,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋14,"(;AB[dp][eo][bn][hr][hq][hp][ho][hn][hm][cq][cp]AP[MultiGo:4.4.4]
AW[do][dm][fm][fo][dq][eq][fq][gq]
C[第14题：一间跳的分断
      黑先，白1的局面，请找出攻击白棋的次序。]CA[UTF-8]
LB[fo:1]MULTIGOGM[1]SZ[19];B[fn];W[en];B[ep]C[RIGHT：]KEY[])
"
6448,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋15,"(;AB[cp][co][dn][hm][hn][ho][hp][hq][hr][gr][cr][cq]AP[MultiGo:4.4.4]
AW[dp][dq][fp][gq][fr][fn][fl][dl][ck][ip][in]
C[第15题：一间跳的分断
      黑先，白1的局面，请找出攻击白棋的次序。]CA[UTF-8]
LB[fl:1]MULTIGOGM[1]SZ[19];B[fm];W[em];B[en];W[gm];B[fo]C[RIGHT：]KEY[])
"
6449,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋16,"(;AB[fp][hq][dl][ck][fm][dp][cp]AP[MultiGo:4.4.4]AW[ho][gn][fn][en][cn]
C[第16题：一间跳的分断
      黑先，白1的局面，请找出攻击白棋的次序。]CA[UTF-8]
LB[fn:1]MULTIGOGM[1]SZ[19];B[dn];W[dm];B[do]C[RIGHT：]KEY[])
"
6450,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋17,"(;AB[dq][eq][fq][gq][iq][co][bm][dm][em][fm][gm][dk][bq][cq]AP[MultiGo:4.4.4]
AW[io][in][im][go][fp][dp][cp][bp][do][dn][cn]
C[第17题：一间跳的分断
      黑先，白1的局面，请找出攻击白棋的次序。]CA[UTF-8]
LB[go:1]MULTIGOGM[1]SZ[19];B[ho];W[hn];B[gn];W[hp];B[fo]C[RIGHT：]KEY[])
"
6451,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋18,"(;AB[dq][eq][eo][io][ip][iq][ir][cr][dr]AP[MultiGo:4.4.4]
AW[br][cq][cp][cn][go][gq][gm][hr]
C[第18题：一间跳的分断
      黑先，白1的局面，请找出攻击白棋的次序。]CA[UTF-8]
LB[gm:1]MULTIGOGM[1]SZ[19];B[do];W[co];B[gp]C[RIGHT：]KEY[])
"
6452,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋19,"(;AB[dq][cn][cm][iq][io][dp]AP[MultiGo:4.4.4]AW[dm][dl][eo][fq]
C[第19题：飞的分断
      黑先，白1的局面，请找出攻击白棋的次序。]CA[UTF-8]
LB[dl:1]MULTIGOGM[1]SZ[19];B[fp];W[ep];B[eq]C[RIGHT：]KEY[])
"
6453,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋20,"(;AB[co][hq][hp][ho][hn][hl][cq]AP[MultiGo:4.4.4]AW[eo][eq][dm][ip]
C[第20题：飞的分断
      黑先，白1的局面，请找出攻击白棋的次序。]CA[UTF-8]
LB[dm:1]MULTIGOGM[1]SZ[19];B[en];W[dn];B[do]C[RIGHT：]KEY[])
"
6454,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋21,"(;AB[cp][dk][ik][dq]AP[MultiGo:4.4.4]AW[ep][dn]
C[第21题：飞的分断
      黑先，白1的局面，请找出攻击白棋的次序。]CA[UTF-8]
LB[ep:1]MULTIGOGM[1]SZ[19];B[eo];W[do];B[dp]C[RIGHT：]KEY[])
"
6455,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋22,"(;AB[cq][dq][fq][hq][cl][dl][dm][fl][bq]AP[MultiGo:4.4.4]
AW[cp][dp][fo][ho][cn][cm]
C[第22题：飞的分断
      黑先，白1的局面，请找出攻击白棋的次序。]CA[UTF-8]
LB[ho:1]MULTIGOGM[1]SZ[19];B[eo];W[ep];B[fp]C[RIGHT：]KEY[])
"
6456,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋23,"(;AB[cr][dq][eq][hq][cm][dm][br]AP[MultiGo:4.4.4]AW[cq][cp][dp][eo][cn][fm]
C[第23题：飞的分断
      黑先，白1的局面，请找出攻击白棋的次序。]CA[UTF-8]
LB[fm:1]MULTIGOGM[1]SZ[19];B[fn];W[en];B[em]C[RIGHT：]KEY[])
"
6457,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋24,"(;AB[cn][ho][hq][cq]AP[MultiGo:4.4.4]AW[fq][fo][gm]
C[第24题：飞的分断
      黑先，白1的局面，请找出攻击白棋的次序。]CA[UTF-8]
LB[gm:1]MULTIGOGM[1]SZ[19];B[fn];W[gn];B[go]C[RIGHT：]KEY[])
"
6458,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋25,"(;AB[eq][ck][dk][ek][fk][cq]AP[MultiGo:4.4.4]AW[cn][fn]
C[第25题：二间跳的分断
      黑先，白1的局面，请找出攻击白棋的次序。]CA[UTF-8]
LB[fn:1]MULTIGOGM[1]SZ[19];B[en];W[eo];B[do]C[RIGHT：]KEY[])
"
6459,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋26,"(;AB[dr][cs][cq][cp][dn][jl][jm][jn][jo][jp][jq][br]AP[MultiGo:4.4.4]
AW[dq][er][gq][go][gl]
C[第26题：二间跳的分断
      黑先，白1的局面，请找出攻击白棋的次序。]CA[UTF-8]
LB[gl:1]MULTIGOGM[1]SZ[19];B[gm];W[fm];B[fn]C[RIGHT：]KEY[])
"
6460,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋27,"(;AB[co][hq][dq]AP[MultiGo:4.4.4]AW[fq][fn]
C[第27题：二间跳的分断
      黑先，白1的局面，请找出攻击白棋的次序。]CA[UTF-8]
LB[fn:1]MULTIGOGM[1]SZ[19];B[fo];W[go];B[gp]C[RIGHT：]KEY[])
"
6461,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋28,"(;AB[dq][gq][dm][cp]AP[MultiGo:4.4.4]AW[do][go]
C[第28题：二间跳的分断
      黑先，白1的局面，请找出攻击白棋的次序。]CA[UTF-8]
LB[go:1]MULTIGOGM[1]SZ[19];B[fo];W[fp];B[ep]C[RIGHT：]KEY[])
"
6462,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋29,"(;AB[bo][cp][gp][hq][io][bq]AP[MultiGo:4.4.4]AW[cq][dq][ep][em]
C[第29题：二间跳的分断
      黑先，白1的局面，请找出攻击白棋的次序。]CA[UTF-8]
LB[em:1]MULTIGOGM[1]SZ[19];B[en];W[dn];B[do]C[RIGHT：]KEY[])
"
6463,高级篇,下,2.筋 与 形/2.常用手筋,常用手筋30,"(;AB[co][fr][iq][io][cq]AP[MultiGo:4.4.4]AW[fp][fm]
C[第30题：二间跳的分断
      黑先，白1的局面，请找出攻击白棋的次序。]CA[UTF-8]
LB[fm:1]MULTIGOGM[1]SZ[19];B[fn];W[en];B[eo]C[RIGHT：]KEY[])
"
6464,高级篇,下,2.筋 与 形/1.浅消的形,浅消的形1,"(;AB[eo]AP[MultiGo:4.4.4]AW[dq][co][dn][dj][jp]
C[第1题：
      黑先，白1的局面，请找出最佳的次序。（3手以上）]CA[UTF-8]
LB[dn:1]MULTIGOGM[1]SZ[19];B[dp];W[cp];B[eq];W[dr];B[hp]C[RIGHT：]KEY[])
"
6465,高级篇,下,2.筋 与 形/1.浅消的形,浅消的形2,"(;AB[eo][eq][dp]AP[MultiGo:4.4.4]AW[gq][dq][cp][co][dn][dj][jp]
C[第2题：
      黑先，白1的局面，请找出最佳的次序。（3手以上）]CA[UTF-8]
LB[gq:1]MULTIGOGM[1]SZ[19];B[fq];W[dr];B[gp]C[RIGHT：]KEY[])
"
6466,高级篇,下,2.筋 与 形/1.浅消的形,浅消的形3,"(;AB[eo]AP[MultiGo:4.4.4]AW[dq][co][dj][jp][fp]
C[第3题：
      黑先，白1的局面，请找出最佳的次序。（3手以上）]CA[UTF-8]
LB[fp:1]MULTIGOGM[1]SZ[19];B[cn];W[bn];B[bo]C[RIGHT：]KEY[])
"
6467,高级篇,下,2.筋 与 形/1.浅消的形,浅消的形4,"(;AB[cn][do][eo][bo]AP[MultiGo:4.4.4]AW[dq][fp][jp][cp][bp][co][bn][dj]
C[第4题：
      黑先，白1的局面，请找出最佳的次序。（3手以上）]CA[UTF-8]
LB[cp:1]MULTIGOGM[1]SZ[19];B[bm];W[ao](;B[dl]C[RIGHT：]KEY[])(;B[el]C[RIGHT：]
KEY[]))
"
6468,高级篇,下,2.筋 与 形/1.浅消的形,浅消的形5,"(;AB[do][eo][fo][go][cn][cm][cp]AP[MultiGo:4.4.4]
AW[fp][gp][jp][dq][bp][bo][bn][co][ao][ck][dj]
C[第5题：
      黑先，白1的局面，请找出最佳的次序。（3手以上）]CA[UTF-8]
LB[ck:1]MULTIGOGM[1]SZ[19];B[eq];W[ep];B[dp];W[cq];B[hp]C[RIGHT：]KEY[])
"
6469,高级篇,下,2.筋 与 形/1.浅消的形,浅消的形6,"(;AB[cn][cm][bm][do][eo][fo][cp]AP[MultiGo:4.4.4]
AW[dq][fp][gp][go][jp][bp][bo][bn][ao][co][dj]
C[第6题：
      黑先，白1的局面，请找出最佳的次序。（3手以上）]CA[UTF-8]
LB[go:1]MULTIGOGM[1]SZ[19];B[cq];W[dp];B[br]C[RIGHT：]KEY[])
"
6470,高级篇,下,2.筋 与 形/1.浅消的形,浅消的形7,"(;AB[fq][eo]AP[MultiGo:4.4.4]AW[cp][ep][eq][dn][dj][jp]
C[第7题：
      黑先，白1的局面，请找出最佳的次序。（3手以上）]CA[UTF-8]
LB[ep:1]MULTIGOGM[1]SZ[19];B[fp];W[fo];B[go];W[fn];B[hp]C[RIGHT：]KEY[])
"
6471,高级篇,下,2.筋 与 形/1.浅消的形,浅消的形8,"(;AP[MultiGo:4.4.4]AW[eq][dj][jp][cp]
C[第8题：
      黑先，白1的局面，请找出最佳的次序。（3手以上）]CA[UTF-8]
LB[jp:1]MULTIGOGM[1]SZ[19];B[eo];W[fp];B[dp];W[dq];B[co];W[bp];B[dl]C[RIGHT：]
KEY[])
"
6472,高级篇,下,6.收官/3.未定形地的计算,未定形地的计算01,"(;AB[dr][er][fr][bs][ds][ar][br][cr]AP[MultiGo:4.4.4]
AW[es][gs][gr][gq][fq][eq][dq][cq][bq][aq]
C[第1题：
      计算黑地有多少目？请选择。
 A. 2目     B. 3目     C.4目]
CA[UTF-8]LB[bm:A][dm:B][fm:C]MULTIGOGM[1]SZ[19];B[dm]C[RIGHT：
      ]KEY[])
"
6473,高级篇,下,6.收官/3.未定形地的计算,未定形地的计算02,"(;AB[br][cr][dr][er][fr][gr][bs][ds][ar]AP[MultiGo:4.4.4]
AW[es][fs][hs][hr][hq][gq][fq][dq][eq][cq][bq][aq]
C[第2题：
      计算黑地有多少目？请选择。
 A. 2目     B. 3目     C.4目]
CA[UTF-8]LB[bm:A][em:B][hm:C]MULTIGOGM[1]SZ[19];B[hm]C[RIGHT：]KEY[])
"
